,Prd Date,Case Number,road,intersection,number injured,fatal indicator,local codes,Day of Week,Time,"Contributing Factor Primary
",Contributing Factor Secondary,CTV,lat,long,seconds_since,month
467,08/01/2022,S8S112FQ9201,STATE HIGHWAY 13,HANSHAW ROAD,0,N,S22-09863,MONDAY,07:41,4.0,77.0,5552,42.4672637,-76.4599749,27660.0,8
468,08/02/2022,S8S110FQF9M3,CATHERWOOD ROAD,N TRIPHAMMER ROAD,1,N,S22-09912,TUESDAY,15:20,9.0,77.0,5523,42.5054774,-76.490818,55200.0,8
469,08/02/2022,S8S110FQG07T,CAYUGA MALL // 2309 N TRIPHAMM,N TRIPHAMMER ROAD,0,N,S22-09924,TUESDAY,20:32,9.0,77.0,5523,42.5054774,-76.490818,73920.0,8
470,08/03/2022,S8S113FQK6L6,ELMIRA ROAD,SEVEN MILE DRIVE,0,Y,S22-09979,WEDNESDAY,17:38,14.0,77.0,5555,42.4154635,-76.5419739,63480.0,8
471,08/03/2022,S8S112FQK5GD,PERUVILLE ROAD,,0,N,S22-09986,WEDNESDAY,20:44,61.0,77.0,5552,42.5473782,-76.3951711,74640.0,8
472,08/05/2022,S8S109FQQQ2X,MILLARD HILL ROAD,,0,N,S22-10075,FRIDAY,14:06,13.0,77.0,5557,42.385081,-76.5964669,50760.0,8
473,08/05/2022,S8S112FQQGJX,PARKING LOT,,0,N,S22-10069,FRIDAY,12:35,4.0,77.0,5523,42.4575747,-76.5488232,45300.0,8
474,08/05/2022,S8S109FQRPSL,DRIVEWAY OF 1472 ELMIRA ROAD,,0,N,S22-10094,FRIDAY,21:37,3.0,77.0,5557,42.3747776,-76.5752147,77820.0,8
475,08/05/2022,S8S110FQRC1G,NORTH TRIPHAMMER ROAD,WATERWAGON RD,0,N,S22-10088,FRIDAY,18:58,7.0,77.0,5556,42.5157642,-76.4996928,68280.0,8
476,08/06/2022,S8S116FQTLXH,LOWER CREEK ROAD,,0,N,S22-10113,SATURDAY,11:54,3.0,77.0,5552,42.476907,-76.4065461,42840.0,8
477,08/06/2022,S80K91FQV9SZ,SLATERVILLE ROAD,,1,N,S22-10116,SATURDAY,16:54,9.0,77.0,5552,42.3947362,-76.3769443,60840.0,8
478,08/07/2022,S8S107FR0FT7,LOCKERBY HILL ROAD,,0,N,S22-10162,SUNDAY,23:24,60.0,99.0,5556,42.5942979,-76.543503,84240.0,8
479,08/08/2022,S8S112FR1KHJ,STATE HIGHWAY 222,,0,N,S2210175,MONDAY,08:16,4.0,77.0,5554,42.5929126,-76.3059331,29760.0,8
480,08/09/2022,S8S108FR4XQB,MECKLENBURG ROAD,PODUNK ROAD,0,N,S22-10215,TUESDAY,09:46,9.0,77.0,5553,42.486441,-76.6523823,35160.0,8
481,08/10/2022,S8S112FR8BQ6,UPPER CREEK ROAD,,2,N,S22-10256,THURSDAY,11:41,27.0,4.0,5552,42.490333,-76.3779773,42060.0,8
482,08/11/2022,S8S116FRDZ4Q,SLATERVILLE ROAD,,0,N,S22-010318,THURSDAY,20:59,61.0,77.0,5550,42.3947362,-76.3769443,75540.0,8
483,08/11/2022,S81203FRDDRD,DANBY ROAD,COMFORT ROAD,0,N,S22-10314,THURSDAY,17:39,9.0,77.0,5551,42.3598619,-76.5062134,63540.0,8
484,08/11/2022,S8S107FRC2F1,MAIN STREET,,0,N,S22-10297,THURSDAY,07:59,61.0,77.0,5552,42.4962636,-76.3709838,28740.0,8
485,08/11/2022,S8S107FRDBR9,TRUMANSBURG ROAD,DRIVEWAY 1301 TRUMANSBURG ROAD,0,N,S22-10310,THURSDAY,17:24,7.0,69.0,5555,42.4682494,-76.5412817,62640.0,8
486,08/11/2022,S8S120FRC098,PERRY CITY ROAD,,0,N,S22-10296,THURSDAY,07:15,61.0,77.0,5558,42.4950539,-76.6185,26100.0,8
487,08/12/2022,S8S112FRG69W,RIDGE ROAD,,0,N,S22-10326,FRIDAY,07:20,61.0,77.0,5556,42.5735549,-76.5781092,26400.0,8
488,08/13/2022,S8S112FRKX1V,NORTH TRIPHAMMER ROAD,NORTH TRIPHAMMER ROAD,1,N,S22-10373,SATURDAY,11:19,17.0,77.0,5556,42.5054774,-76.490818,40740.0,8
489,08/13/2022,S8S116FRLRH4,VAN DORN ROAD SOUTH,,1,N,S22-10384,SATURDAY,17:06,4.0,77.0,5553,42.4299959,-76.5900379,61560.0,8
490,08/13/2022,S8S111FRL5TB,STATE HIGHWAY 79,,0,N,S22-10375,SATURDAY,13:08,21.0,77.0,5553,42.4187155,-76.4558606,47280.0,8
491,08/13/2022,S8S114FRKZBB,WHITE CHURCH ROAD,VALLEY ROAD,1,N,S22-10374,SATURDAY,11:23,7.0,77.0,5550,42.435907,-76.4809049,40980.0,8
492,08/13/2022,S8S116FRLXTS,CONNECTICUT HILL ROAD,,0,N,S22-10385,SATURDAY,18:48,19.0,77.0,5553,42.3608489,-76.6796446,67680.0,8
493,08/14/2022,S8S113FRQ7G7,DRYDEN ROAD,,0,N,S22-10414,SUNDAY,19:28,61.0,77.0,5552,42.4704369,-76.4034517,70080.0,8
494,08/15/2022,S8S112FRSDLL,RAMP,,0,N,S22-10436,MONDAY,11:57,4.0,77.0,5523,42.4575747,-76.5488232,43020.0,8
495,08/15/2022,S8S114FRTKDK,MILLARD HILL ROAD,,0,N,S22-10453,MONDAY,20:50,61.0,77.0,5557,42.385081,-76.5964669,75000.0,8
496,08/16/2022,S8S119FRVB9W,MAIN STREET,,0,N,S22-10457,TUESDAY,01:48,8.0,77.0,5553,42.4962636,-76.3709838,6480.0,8
497,08/16/2022,S8S114FRVRW5,ELLIS HOLLOW CREEK ROAD,,0,N,S22-10459,TUESDAY,05:20,3.0,77.0,5552,42.4385637,-76.4055302,19200.0,8
498,08/17/2022,S8S116FS173C,NORTH TRIPHAMMER ROAD,N TRIPHAMMER RD AND ENTRANCEDR,1,N,S22-10508,WEDNESDAY,14:47,7.0,77.0,5523,42.5054774,-76.490818,53220.0,8
499,08/17/2022,S8S114FS07BB,EAST SHORE DRIVE,,0,N,S22-10494,WEDNESDAY,07:32,61.0,77.0,5523,42.4977529,-76.5098078,27120.0,8
500,08/17/2022,S80K91FS1KD1,DRYDEN ROAD,,1,N,S22-10515,WEDNESDAY,17:44,9.0,77.0,5552,42.4704369,-76.4034517,63840.0,8
501,08/17/2022,S8S116FS1GVH,STATE HIGHWAY 96,,0,N,S22-10513,WEDNESDAY,16:55,9.0,77.0,5558,42.4057937,-76.5454257,60900.0,8
502,08/18/2022,S8S110FS5F9B,PERU SOUTH LANSING ROAD,,0,N,S22-10579,THURSDAY,22:36,61.0,77.0,5552,-9.189967,-75.015152,81360.0,8
503,08/19/2022,S8S111FS7J8M,WEST DANBY ROAD,SHORT ROAD,0,N,S22-10610,FRIDAY,13:56,61.0,77.0,5551,42.5240006,-76.4236867,50160.0,8
504,08/19/2022,S8S110FS886C,RIDGE ROAD,,0,N,S22-10620,FRIDAY,19:46,21.0,77.0,5556,42.5735549,-76.5781092,71160.0,8
505,08/19/2022,S8S107FS639C,COBB STREET,,0,N,S22-10591,FRIDAY,03:36,61.0,77.0,5554,42.581327,-76.4441454,12960.0,8
506,08/19/2022,S8S113FS70C7,NY STATE RT 79,,0,N,S22-10600,FRIDAY,10:00,9.0,99.0,5550,42.4187155,-76.4558606,36000.0,8
507,08/19/2022,S8S111FS6VHP,PERRY CITY ROAD,TRUMANSBURG ROAD,1,N,S22-10598,FRIDAY,09:23,9.0,77.0,5558,42.4914674,-76.5883927,33780.0,8
508,08/19/2022,S8S116FS866V,VANKIRK ROAD,IRISH HILL ROAD,0,N,S22-10617,FRIDAY,17:58,18.0,77.0,5557,42.2940308,-76.6412747,64680.0,8
509,08/19/2022,S8S107FS6TVL,RIDGE ROAD,BRICKYARD ROAD,0,N,S22-10599,SATURDAY,09:21,61.0,77.0,5556,42.547457,-76.5307557,33660.0,8
510,08/19/2022,S8S110FS7ZM0,AUBURN ROAD,,0,N,S22-10615,FRIDAY,17:32,61.0,77.0,5556,42.5823945,-76.4930027,63120.0,8
511,08/22/2022,S8S107FSJJN5,NORTH TRIPHAMMER ROAD,CRAFT RD,2,N,S22-10700,MONDAY,10:04,9.0,99.0,5523,42.4911509,-76.485812,36240.0,8
512,08/22/2022,S8S110FSKRL9,AUBURN ROAD,,0,N,S22-10717,MONDAY,19:04,61.0,77.0,5556,42.5823945,-76.4930027,68640.0,8
513,08/23/2022,S8S108FSMFT9,RAILROAD STREET,,1,N,S22-10725,TUESDAY,07:19,8.0,77.0,5521,42.5120081,-76.3418001,26340.0,8
514,08/23/2022,S8S108FSN469,CORTLAND ROAD,CORTLAND ROAD AND BAHAR DR,0,N,S22-10732,TUESDAY,12:28,9.0,77.0,5552,42.5038055,-76.29782229999999,44880.0,8
515,08/23/2022,S81203FSP38C,GOODMAN ROAD,,0,N,S22-10747,TUESDAY,20:07,61.0,77.0,5556,42.5760753,-76.462685,72420.0,8
516,08/24/2022,S8S109FSS900,WEST DRYDEN ROAD,,0,N,S22-10797,WEDNESDAY,19:42,61.0,77.0,5552,42.5173595,-76.4036654,70920.0,8
517,08/24/2022,S8S115FSRWMN,TRUMANSBURG ROAD,,0,N,S22-10789,WEDNESDAY,17:09,4.0,9.0,5555,42.4914674,-76.5883927,61740.0,8
518,08/24/2022,S8S116FSR3HW,AUBURN ROAD,,3,N,S22-10774,WEDNESDAY,10:45,7.0,77.0,5556,42.5823945,-76.4930027,38700.0,8
519,08/25/2022,S8S116FSWQBR,BOSTWICK ROAD,GOODWIN DRIVE,0,N,S22-10854,THURSDAY,21:52,15.0,77.0,5553,42.424262,-76.5772342,78720.0,8
520,08/25/2022,S8S110FSW4HD,2250 N TRIPHAMMER ROAD PARKING,,0,N,S22-10829,THURSDAY,17:22,7.0,69.0,5523,42.4786909,-76.4860849,62520.0,8
521,08/26/2022,S8SGT2FT3FKV,STATE HIGHWAY 13,,0,N,S22-10920,FRIDAY,23:50,2.0,13.0,5552,42.4290176,-76.5078603,85800.0,8
522,08/26/2022,S8S116FT0FSK,PODUNK ROAD,,0,N,S22-10903,FRIDAY,17:59,4.0,77.0,5558,42.486441,-76.6523823,64740.0,8
523,08/27/2022,S8S115FT3B94,NELSON ROAD,E MILLER ROAD,3,N,S22-10944,SATURDAY,15:40,17.0,77.0,5551,42.36958,-76.450988,56400.0,8
524,08/27/2022,S8S109FT1C30,CORTLAND ROAD,,0,N,S22-10923,SATURDAY,01:10,61.0,77.0,5554,42.5928027,-76.3099663,4200.0,8
525,08/27/2022,S8S111FT2PWZ,MAIN STREET,GROTON AVE,0,N,S22-10935,SATURDAY,10:23,19.0,18.0,5521,42.5125953,-76.3509584,37380.0,8
526,08/29/2022,S8S104FT955T,RIDGE ROAD,BEACH ROAD,0,N,S22-11039,MONDAY,11:31,8.0,77.0,5556,42.2988047,-76.5431352,41460.0,8
527,08/29/2022,S8S108FT8PT1,GROTON ROAD,,0,N,S22-11028,MONDAY,08:03,61.0,77.0,5552,42.5337913,-76.3599194,28980.0,8
528,08/30/2022,S8S112FTFSPL,EAST KING ROAD,SOUTHWOODS DRIVE,0,N,S22-11101,TUESDAY,22:11,7.0,77.0,5555,42.4021774,-76.4695571,79860.0,8
529,08/30/2022,S8S105FTFLP8,PINE TREE ROAD,HONNESS LANE,0,N,S22-11095,TUESDAY,20:49,61.0,77.0,5555,42.429567,-76.467524,74940.0,8
530,08/31/2022,S8S116FTJ3SD,WEST KING ROAD,STONEQUARRY RD AND WEST KING R,0,N,S22-11124,WEDNESDAY,15:43,7.0,77.0,5555,42.41005089999999,-76.5072199,56580.0,8
531,08/31/2022,S80K91FTJFTD,AUBURN ROAD,,0,N,S22-11132,WEDNESDAY,18:03,4.0,77.0,5556,42.5823945,-76.4930027,64980.0,8
532,09/01/2022,S8S109FTN01L,PODUNK ROAD,,0,N,S22-11187,THURSDAY,20:41,61.0,77.0,5553,42.486441,-76.6523823,74460.0,9
533,09/01/2022,S8S111FTLPL9,BARNES HILL ROAD,,0,N,S22-11162,THURSDAY,10:49,61.0,77.0,5557,42.2973829,-76.5893289,38940.0,9
534,09/02/2022,S8S110FTQKX8,WARREN ROAD,WARREN ROAD AND FARRELL ROAD,0,N,S22-11245,FRIDAY,16:14,7.0,18.0,5556,42.5145916,-76.4721544,58440.0,9
535,09/03/2022,S8DEP3FTS7F6,BROOKTONDALE ROAD,SLATERVILLE ROAD,0,N,S22-11270,SATURDAY,02:34,2.0,19.0,5552,42.3947362,-76.3769443,9240.0,9
536,09/03/2022,S8S113FTSFS0,ELMIRA ROAD,,0,N,S22-11274,SATURDAY,06:15,61.0,77.0,5557,42.362536,-76.5957859,22500.0,9
537,09/03/2022,S8S112FTSPWC,CORTLAND ROAD,,0,N,S22-11278,SATURDAY,08:37,61.0,99.0,5554,42.5928027,-76.3099663,31020.0,9
538,09/03/2022,S8S105FTV97L,ELMIRA ROAD,,0,N,S22-11299,SATURDAY,20:10,17.0,4.0,5555,42.362536,-76.5957859,72600.0,9
539,09/03/2022,S8S108FTT9G2,MECKLENBURG ROAD,APPLEGATE ROAD NORTH,0,N,S22-11286,SATURDAY,12:45,61.0,77.0,5553,42.4661087,-76.6122124,45900.0,9
540,09/03/2022,S8S112FTTD08,NORTH TRIPHAMMER ROAD,,0,N,S22-11288,SATURDAY,13:30,4.0,77.0,5523,42.5054774,-76.490818,48600.0,9
541,09/04/2022,S8S114FV05MM,LAKE STREET,DORSEY HILL,0,N,S22-11333,SUNDAY,23:30,4.0,19.0,5524,42.4575747,-76.5488232,84600.0,9
542,09/04/2022,S8S110FV06SZ,RIDGE ROAD,,3,N,S22-11332,SUNDAY,23:42,2.0,99.0,5556,42.5735549,-76.5781092,85320.0,9
543,09/04/2022,S8S115FTZ7DR,COUNTY HOSPITAL RD,,0,N,S22-11325,SUNDAY,17:53,3.0,77.0,5555,42.4681473,-76.5381417,64380.0,9
544,09/04/2022,S8S115FTXJWT,TAUGHANNOCK BOULEVARD,,1,N,S22-11321,SUNDAY,12:38,7.0,4.0,5555,42.5385068,-76.5911337,45480.0,9
545,09/05/2022,S8S113FV1X50,SLATERVILLE ROAD,BURNS ROAD,0,N,S22-11347,MONDAY,14:17,42.0,66.0,5555,42.4091943,-76.4565359,51420.0,9
546,09/05/2022,S8S120FV1N3P,STONE QUARRY ROAD,STONE QUARRY ROAD,0,N,S22-11344,MONDAY,12:20,18.0,77.0,5555,42.418762,-76.510323,44400.0,9
547,09/06/2022,S8S109FV615T,EAST SHORE DRIVE,,0,N,S22-11401,TUESDAY,21:08,61.0,77.0,5556,42.4977529,-76.5098078,76080.0,9
548,09/06/2022,S8S115FV6063,SANDBANK ROAD,,0,N,S22-11400,TUESDAY,20:18,64.0,77.0,5555,42.4057382,-76.5280003,73080.0,9
549,09/07/2022,S8S111FV7HX1,MAIN STREET,,0,N,S22-11421,WEDNESDAY,08:04,9.0,77.0,5552,42.4962636,-76.3709838,29040.0,9
550,09/08/2022,S8S118FVCRTC,PERRY CITY ROAD,DUBOIS ROAD,0,N,S22-11473,THURSDAY,16:00,7.0,77.0,5558,42.4965258,-76.556314,57600.0,9
551,09/09/2022,S8S114FVFSD4,WOOD ROAD,SHELDON RD,0,N,S22-11501,FRIDAY,07:09,9.0,4.0,5552,42.5203019,-76.414706,25740.0,9
552,09/09/2022,S8S110FVHMZV,DUTCH MILL ROAD,,0,N,S2211526,FRIDAY,21:20,61.0,77.0,5556,42.5078546,-76.4685692,76800.0,9
553,09/10/2022,S8S112FVKMWS,AUBURN ROAD,GREEN ROAD,0,N,S22-11544,SATURDAY,12:28,61.0,77.0,5556,42.5528592,-76.5344919,44880.0,9
554,09/10/2022,S8S111FVKBGX,MAIN STREET,GROTON AVE,0,N,S22-11542,SATURDAY,09:22,20.0,77.0,5521,42.5125953,-76.3509584,33720.0,9
555,09/11/2022,S8S112FVPQDN,GULF ROAD,,0,N,S2211581,SUNDAY,19:36,19.0,4.0,5556,42.5915796,-76.5061181,70560.0,9
556,09/11/2022,S8S112FVNTP3,AUBURN ROAD,NORTH TRIPHAMMER ROAD,0,N,S22-11572,SUNDAY,12:26,4.0,9.0,5556,42.5054774,-76.490818,44760.0,9
557,09/11/2022,S8S109FVPCC7,PARKING LOT,,0,N,S22-11578,SUNDAY,16:08,3.0,77.0,5523,42.4575747,-76.5488232,58080.0,9
558,09/12/2022,S8S118FVT3DN,STATE HIGHWAY 96,,0,N,S22-11617,MONDAY,19:38,61.0,77.0,5558,42.4057937,-76.5454257,70680.0,9
559,09/12/2022,S8S120FVRDV5,WEST DANBY ROAD,,0,N,S22-11594,MONDAY,07:00,61.0,77.0,5557,42.3406625,-76.5354786,25200.0,9
560,09/13/2022,S8DEP1FVV30F,2372 SPENCER ROAD,,0,N,S22-11625,TUESDAY,00:48,2.0,4.0,5551,42.3168329,-76.531022,2880.0,9
561,09/14/2022,S8S110FW1HCR,RIDGE ROAD,,0,N,S22-11708,WEDNESDAY,20:01,61.0,77.0,5556,42.5735549,-76.5781092,72060.0,9
562,09/14/2022,S8S114FVXSMB,ELLIS HOLLOW CREEK ROAD,,0,N,S22-11667,WEDNESDAY,23:45,61.0,77.0,5552,42.4385637,-76.4055302,85500.0,9
563,09/14/2022,S8S110FW0Z0Z,RIDGE ROAD,,0,N,S22-11699,WEDNESDAY,15:41,61.0,77.0,5556,42.5735549,-76.5781092,56460.0,9
564,09/15/2022,S8S120FW37QK,MECKLENBURG ROAD,,0,N,S22-11721,THURSDAY,09:12,18.0,77.0,5555,42.4516637,-76.608651,33120.0,9
565,09/15/2022,S8S108FW388G,NORTH STREET,,0,N,S22-11723,THURSDAY,09:15,9.0,77.0,5552,42.4967648,-76.298019,33300.0,9
566,09/16/2022,S8S108FW69HD,HAYTS ROAD,,0,N,S22-11779,FRIDAY,07:38,61.0,77.0,5553,42.4665444,-76.5871689,27480.0,9
567,09/16/2022,S8S119FW8G85,BOSTWICK ROAD,,0,N,S22-11818,FRIDAY,23:54,4.0,99.0,5555,42.4227499,-76.5793917,86040.0,9
568,09/17/2022,S81203FW9WQK,ELM STREET EXT,,0,N,S22-11832,SATURDAY,11:18,4.0,77.0,5555,42.5855167,-76.306947,40680.0,9
569,09/18/2022,S8DEP3FWCTXV,GROTON ROAD,,1,N,S22-11848,SUNDAY,00:03,2.0,19.0,5552,42.5337913,-76.3599194,180.0,9
570,09/18/2022,S8S108FWFBR4,LEXINGTON DRIVE,,0,N,S22-11863,SUNDAY,12:33,4.0,77.0,5555,42.476759,-76.473383,45180.0,9
571,09/19/2022,S8S116FWK842,TRUMANSBURG ROAD,,1,N,S22-11905,MONDAY,17:46,77.0,77.0,5555,42.4914674,-76.5883927,63960.0,9
572,09/19/2022,S8S119FWHMF4,TAUGHANNOCK BOULEVARD,,0,N,S22-11885,MONDAY,06:20,61.0,77.0,5558,42.5385068,-76.5911337,22800.0,9
573,09/20/2022,S8S114FWP588,SEVEN MILE DRIVE,,0,N,S22-11954,TUESDAY,23:22,61.0,77.0,5555,42.4154635,-76.5419739,84120.0,9
574,09/20/2022,S8S120FWM49H,ELMIRA ROAD,,0,N,S22-11921,TUESDAY,08:10,13.0,77.0,5557,42.362536,-76.5957859,29400.0,9
575,09/21/2022,S8S118FWQJ4B,BURDICK HILL ROAD,EAST SHORE,0,N,S22-11970,WEDNESDAY,09:40,4.0,77.0,5556,42.4977529,-76.5098078,34800.0,9
576,09/21/2022,S8S106FWRGW5,CANDLEWYCK PARK,,0,N,S22-11989,WEDNESDAY,16:42,3.0,77.0,5555,42.4604321,-76.527714,60120.0,9
577,09/21/2022,S8S106FWRWT8,ELMIRA ROAD,,0,N,S22-11998,WEDNESDAY,19:44,61.0,77.0,5557,42.362536,-76.5957859,71040.0,9
578,09/22/2022,S8S111FWV6MW,ENFIELD MAIN ROAD,,0,N,S22-12042,THURSDAY,13:22,9.0,77.0,5553,42.4331109,-76.6319858,48120.0,9
579,09/22/2022,S8S111FWTSPQ,BOSTWICK ROAD,SHEFFIELD ROAD,0,N,S22-12029,THURSDAY,10:15,4.0,77.0,5553,42.4512586,-76.5714424,36900.0,9
580,09/23/2022,S8S110FWXJKC,WEST DANBY ROAD,,0,N,S22-12066,FRIDAY,06:41,61.0,77.0,5551,42.3406625,-76.5354786,24060.0,9
581,09/24/2022,S8S108FX1WNT,SHAFFER ROAD,,0,N,S22-12131,SATURDAY,07:59,61.0,77.0,5557,42.319418,-76.564601,28740.0,9
582,09/24/2022,S8S108FX1ST8,RACHEL CARSON WAY,,0,N,S22-12129,SATURDAY,07:24,61.0,77.0,5555,42.4441223,-76.5405406,26640.0,9
583,09/25/2022,S8S115FX4WRB,IRISH SETTLEMENT RD,,0,N,S22-12172,SUNDAY,06:27,64.0,69.0,5552,42.4577481,-76.3183001,23220.0,9
584,09/25/2022,S8S108FX5DXZ,DRYDEN ROAD,GEORGE ROAD,0,N,S22-12176,SUNDAY,10:15,7.0,77.0,5552,42.4953511,-76.3286602,36900.0,9
585,09/26/2022,S8S116FX8NVV,GASLIGHT VILLAGE,,0,N,S22-12222,MONDAY,11:05,3.0,77.0,5523,42.4803653,-76.4748227,39900.0,9
586,09/27/2022,S8S112FXCXB5,PARKING LOT,,0,N,S22-12291,TUESDAY,11:02,4.0,77.0,5523,42.4575747,-76.5488232,39720.0,9
587,09/27/2022,S8S110FXC9F8,BROWN ROAD,,0,N,S22-12269,TUESDAY,06:38,61.0,77.0,5554,42.4875954,-76.4616368,23880.0,9
588,09/27/2022,S8S109FXCQ9W,AUBURN ROAD,,0,N,S22-12279,TUESDAY,08:10,99.0,99.0,5556,42.5823945,-76.4930027,29400.0,9
589,09/28/2022,S8S119FXJRRN,ELLIS HOLLOW ROAD,,0,N,S22-12387,THURSDAY,23:37,61.0,77.0,5552,42.427384,-76.4116156,85020.0,9
590,09/28/2022,S8S108FXFM6P,CORTLAND ROAD,GULF HILL RD,0,N,S22-12338,WEDNESDAY,00:03,61.0,77.0,5552,42.5424659,-76.2841015,180.0,9
591,09/28/2022,S8S109FXJF00,PERU ROAD,,0,N,S22-12383,WEDNESDAY,20:56,47.0,77.0,5554,42.5665431,-76.3647589,75360.0,9
592,09/29/2022,S8S113FXK8ZV,BLACK OAK ROAD,WEATHERBY ROAD,0,N,S22-12404,THURSDAY,03:23,61.0,77.0,5553,42.4120799,-76.678078,12180.0,9
593,09/29/2022,S8S108FXL6ZP,BOSTWICK ROAD,,0,N,S22-12421,THURSDAY,10:17,4.0,77.0,5555,42.4227499,-76.5793917,37020.0,9
594,09/30/2022,S8S110FXQJQ6,RIDGE ROAD,,0,N,S22-12524,FRIDAY,19:00,61.0,77.0,5556,42.5735549,-76.5781092,68400.0,9
595,10/01/2022,S8DEP3FXS1F1,CAYUGA HEIGHTS ROAD,,0,N,S22-12552,SATURDAY,03:46,2.0,77.0,5523,42.4766371,-76.4989472,13560.0,10
596,10/01/2022,S8S109FXSTCC,58 SOUTHWORTH ROAD,,0,N,S22-12565,SATURDAY,11:43,4.0,77.0,5552,42.4810348,-76.286129,42180.0,10
597,10/01/2022,S8S115FXTXBM,DANBY ROAD,,0,N,S22-12583,SATURDAY,20:02,61.0,77.0,5551,42.3587467,-76.4833869,72120.0,10
598,10/02/2022,S8S108FXXVSZ,SHEFFIELD ROAD,,0,N,S22-12639,SUNDAY,18:27,61.0,77.0,5553,42.4512586,-76.5714424,66420.0,10
599,10/03/2022,S8S106FXZVGQ,PERUVILLE ROAD,,0,N,S22-12666,MONDAY,01:54,61.0,77.0,5552,42.5473782,-76.3951711,6840.0,10
600,10/04/2022,S8S116FZ5V1F,TAUGHANNOCK BOULEVARD,,1,N,S22-12780,TUESDAY,22:29,4.0,77.0,5558,42.5385068,-76.5911337,80940.0,10
601,10/04/2022,S8S112FZ5350,CORTLAND ROAD,DUTCHER ROAD,0,N,S22-12760,TUESDAY,16:59,13.0,77.0,5552,42.5230148,-76.2908973,61140.0,10
602,10/05/2022,S8S112FZ71DB,WARREN ROAD,,0,N,S22-12797,WEDNESDAY,07:51,61.0,77.0,5523,42.4885848,-76.4675805,28260.0,10
603,10/05/2022,S8S116FZ8HPW,101 HARRIS B DATES DR,,0,N,S22-12824,WEDNESDAY,16:58,3.0,99.0,5555,42.4671398,-76.5387121,61080.0,10
604,10/05/2022,S8S109FZ88Q7,NORTH TRIPHAMMER ROAD,AIDAN'S LANE,0,N,S22-12820,WEDNESDAY,16:53,9.0,77.0,5556,42.4575747,-76.5488232,60780.0,10
605,10/05/2022,S80K91FZ954W,NORTH ROAD,,0,N,S22-12842,WEDNESDAY,22:55,13.0,17.0,5552,42.5207121,-76.2992028,82500.0,10
606,10/05/2022,S8S112FZ7M8N,NORTH TRIPHAMMER ROAD,PYRAMID DRIVE,0,N,S22-12810,WEDNESDAY,12:33,4.0,77.0,5556,42.4824857,-76.486499,45180.0,10
607,10/05/2022,S8S109FZ72JM,MECKLENBURG ROAD,,0,N,S22-12798,WEDNESDAY,07:50,9.0,61.0,5555,42.4516637,-76.608651,28200.0,10
608,10/06/2022,S8S113FZB9JT,DRYDEN ROAD,,0,N,S22-12857,THURSDAY,07:53,77.0,77.0,5552,42.4704369,-76.4034517,28380.0,10
609,10/06/2022,S8S111FZB4FC,ADAMS ROAD,,0,N,S22-12854,THURSDAY,06:37,61.0,77.0,5557,42.3587305,-76.5674925,23820.0,10
610,10/06/2022,S8S112FZB94M,SALT ROAD,,0,N,S22-12856,THURSDAY,07:44,61.0,77.0,5554,42.5906587,-76.3241474,27840.0,10
611,10/06/2022,S8S110FZ9G5W,ELMIRA ROAD,,0,N,S22-12848,THURSDAY,01:07,8.0,19.0,5557,42.362536,-76.5957859,4020.0,10
612,10/06/2022,S8S112FZBKWF,NORTH WOOD ROAD,,0,N,S22-12862,THURSDAY,10:19,4.0,77.0,5554,42.5400672,-76.3953073,37140.0,10
613,10/07/2022,S8S118FZH0J9,ENFIELD FALLS ROAD,,1,N,S22-12926,FRIDAY,19:13,19.0,99.0,5555,42.4061947,-76.5822069,69180.0,10
614,10/07/2022,S8S113FZGGBW,MCDONALDS PARKING LOT,,0,N,S22-12914,FRIDAY,15:24,4.0,77.0,5523,42.4575747,-76.5488232,55440.0,10
615,10/07/2022,S8S112FZH361,AUBURN ROAD,,0,N,S22-12928,FRIDAY,19:55,61.0,77.0,5556,42.5823945,-76.4930027,71700.0,10
616,10/08/2022,S8S119FZHSX2,COY GLEN ROAD,,2,N,S22-12947,SATURDAY,01:02,5.0,4.0,5555,42.4313609,-76.531813,3720.0,10
617,10/08/2022,S8S107FZHQZX,EAST SHORE DRIVE,,0,N,S22-12944,SATURDAY,00:57,4.0,77.0,5556,42.4977529,-76.5098078,3420.0,10
618,10/08/2022,S8S113FZK299,TAUGHANNOCK BLVD,,0,N,S22-12965,SATURDAY,10:38,18.0,77.0,5555,42.4817143,-76.5352388,38280.0,10
619,10/09/2022,S8S116FZN5B6,SOVOCOOL HILL ROAD,,0,N,S22-13014,SUNDAY,10:11,61.0,77.0,5554,42.5758858,-76.4145207,36660.0,10
620,10/10/2022,S8S113FZQX2W,MECKLENBURG ROAD,,0,N,S22-13049,MONDAY,06:30,61.0,77.0,5555,42.4516637,-76.608651,23400.0,10
621,10/10/2022,S8S116FZR5TJ,SALT ROAD,CLARK STREET EXTENSION,1,N,S22-13051,MONDAY,08:41,7.0,77.0,5554,42.6072743,-76.3275886,31260.0,10
622,10/10/2022,S8S112FZSBTS,DANBY ROAD,ALUMNI CIRCLE,0,N,S22-13071,MONDAY,17:19,18.0,27.0,5555,42.4216352,-76.4997526,62340.0,10
623,10/10/2022,S8S109FZWVKV,STATE HIGHWAY 122,AUBURN ROAD,0,N,S22-13083,MONDAY,20:25,7.0,77.0,5556,42.5823945,-76.4930027,73500.0,10
